date,symbol,revenue,eps,time,revenueestimated
2024-03-05,MRVE3.SA,,,bmo,1995420000
2024-03-05,6274.TWO,,,bmo,4437240000
2024-03-05,PCTI,,,--,20900000
2024-03-05,CFX.TO,,,bmo,200750000
2024-03-05,PBKOF,,,bmo,
2024-03-05,HCP,,,amc,149290000
2024-03-05,GUAR3.SA,,,bmo,2122000000
2024-03-05,PFRM3.SA,,,bmo,
2024-03-05,0HO6.L,,,bmo,
2024-03-05,ODY.AX,,,bmo,
2024-03-05,MRQ.AX,,,bmo,
2024-03-05,CRBP,,,bmo,
2024-03-05,SFIX,,,bmo,330850000
2024-03-05,HHS,,,bmo,
2024-03-05,SPMYY,,,bmo,
2024-03-05,BIRD.L,,,bmo,
2024-03-05,1402.TW,,,bmo,67409300000
2024-03-05,0HKD.L,,,bmo,
2024-03-05,ROR.L,,,bmo,
2024-03-05,CLI.L,,,bmo,
2024-03-05,STLN.SW,,,bmo,
2024-03-05,PLAN.SW,,,bmo,
2024-03-05,AEGXF,,,bmo,
2024-03-05,OIII.V,,,bmo,
2024-03-05,FTEK,,,bmo,6900000
2024-03-05,0HP1.L,,,bmo,
2024-03-05,UFPT,,,bmo,94550000
2024-03-05,RND.AX,,,bmo,
2024-03-05,SOPH,,,bmo,
2024-03-05,AGGZF,,,bmo,
2024-03-05,DRRX,,,bmo,2480000
2024-03-05,BGN.MI,,,bmo,806640000
2024-03-05,GEAGF,,,bmo,
2024-03-05,5279.KL,,,bmo,
2024-03-05,PPR.JO,,,bmo,
2024-03-05,HMM-A.TO,,,bmo,
2024-03-05,VVX,,,bmo,1007000000
2024-03-05,FNV,,,amc,276500000
2024-03-05,HENKY,,,bmo,
2024-03-05,SMRT,,,bmo,59490000
2024-03-05,GPO.CN,,,bmo,
2024-03-05,2347.TW,,,bmo,105695000000
2024-03-05,SEAT,,,bmo,183670000
2024-03-05,APEI,,,amc,150470000
2024-03-05,EDV.TO,,,bmo,761040000
2024-03-05,2485.TW,,,bmo,2125000000
2024-03-05,HRTIS.HE,,,bmo,
2024-03-05,CFF.TO,,,bmo,37000000
2024-03-05,YEXT,,,bmo,100240000
2024-03-05,COHN,,,bmo,
2024-03-05,CPIX,,,bmo,
2024-03-05,SUMO,,,bmo,
2024-03-05,IFCNF,,,bmo,
2024-03-05,OPTN,,,bmo,19230000
2024-03-05,FNLIF,,,bmo,
2024-03-05,1718.TW,,,bmo,
2024-03-05,298050.KS,,,bmo,768155000
2024-03-05,RTN.L,,,bmo,
2024-03-05,JMT.LS,,,bmo,8149100000
2024-03-05,ZZZ.TO,,,bmo,247430000
2024-03-05,SOMA3.SA,,,bmo,1481850000
2024-03-05,TCRT,,,bmo,
2024-03-05,0220.HK,,,bmo,
2024-03-05,0HQ3.L,,,bmo,
2024-03-06,6180.TWO,,,bmo,
2024-03-06,ERO.TO,,,bmo,160380000
2024-03-06,REKO.V,,,bmo,
2024-03-06,DXCO3.SA,,,bmo,1994320000
2024-03-06,ITV.L,,,bmo,
2024-03-06,AWF,,,bmo,
2024-03-06,OPT.TO,,,bmo,
2024-03-06,RDNI3.SA,,,bmo,50101000
2024-03-06,SAS.ST,,,bmo,
2024-03-06,ANF,,,bmo,1419650000
2024-03-06,VEN.AX,,,bmo,
2024-03-06,CRRX.TO,,,bmo,93400000
2024-03-06,6415.TW,,,bmo,4346660000
2024-03-06,CPI.L,,,bmo,
2024-03-06,0K16.L,,,bmo,
2024-03-06,2385.TW,,,bmo,24984800000
2024-03-06,MCOA,,,bmo,148960000
2024-03-06,ORN.AX,,,bmo,
2024-03-06,SCEYF,,,bmo,
2024-03-06,MRMD.CN,,,bmo,
2024-03-06,9618.HK,,,bmo,328859000000
2024-03-06,RNP,,,bmo,
2024-03-06,2867.TW,,,bmo,
2024-03-06,POLI.TA,,,bmo,
2024-03-06,SLM.JO,,,bmo,
2024-03-06,GAM.PA,,,bmo,
2024-03-06,AMP.MI,,,bmo,624080000
2024-03-06,ALPHA.AT,,,bmo,612930000
2024-03-06,ALBON.PA,,,bmo,
2024-03-06,DR.TO,,,bmo,156210000
2024-03-06,2855.TW,,,bmo,
2024-03-06,N4P.L,,,bmo,
2024-03-06,INO,,,bmo,250000
2024-03-06,NEUE,,,bmo,
2024-03-06,MPCFF,,,bmo,
2024-03-06,SFSN.SW,,,bmo,
2024-03-06,HUSCO.CO,,,bmo,565000000
2024-03-06,VANTI.PA,,,bmo,
2024-03-06,IMGN,,,bmo,131560000
2024-03-06,OIIIF,,,bmo,
2024-03-06,SILV,,,amc,44090000
2024-03-06,RDVT,,,bmo,
2024-03-06,TRT.AX,,,bmo,
2024-03-06,ELM.L,,,bmo,
2024-03-06,PMN.TO,,,bmo,
2024-03-06,ALPRO.PA,,,bmo,
2024-03-06,DPW.DE,,,bmo,
2024-03-06,JRNGF,,,bmo,
2024-03-06,3854.T,,,bmo,3380000
2024-03-06,NEPH,,,bmo,3810000
2024-03-06,TSL.AX,,,bmo,
2024-03-06,HIPO,,,bmo,56060000
2024-03-06,DIB.MI,,,bmo,
2024-03-06,SPIE.PA,,,bmo,2135550000
2024-03-06,SHCO,,,bmo,304520000
2024-03-06,WTON.JK,,,bmo,
2024-03-06,TOU.AX,,,bmo,
2024-03-06,DLTR,,,bmo,8665930000
2024-03-06,MGLU3.SA,,,bmo,11060300000
2024-03-06,KITS.TO,,,bmo,31600000
2024-03-06,RCDO.L,,,bmo,
2024-03-06,FRAN.L,,,bmo,
2024-03-06,5203.TW,,,bmo,502000000
2024-03-06,BKBEF,,,bmo,
2024-03-06,HG,,,amc,
2024-03-06,VZLA.V,,,bmo,
2024-03-06,2345.TW,,,bmo,22539200000
2024-03-06,RWA.L,,,bmo,
2024-03-06,IMCR,,,bmo,66300000
2024-03-06,298040.KS,,,bmo,1292010000
2024-03-06,RUI.PA,,,bmo,1596000000
2024-03-06,0HST.L,,,bmo,
2024-03-06,KARN.SW,,,bmo,
2024-03-06,CR.TO,,,bmo,
2024-03-06,RENE.LS,,,bmo,239722000
2024-03-06,ANAB,,,bmo,2300000
2024-03-06,BOS.TO,,,bmo,137160000
2024-03-06,TNXT.MI,,,bmo,135300000
2024-03-06,VRRM,,,bmo,200800000
2024-03-06,NYAX,,,bmo,
2024-03-06,JACK,,,bmo,481490000
2024-03-06,RNFT.ME,,,bmo,
2024-03-06,OSPN,,,amc,58260000
2024-03-06,CRL.MI,,,bmo,150270000
2024-03-06,SAVE.PA,,,bmo,
2024-03-06,BEST,,,bmo,
2024-03-06,RBY.TO,,,bmo,20000000
2024-03-06,BF-B,,,bmo,1123210000
2024-03-06,CMPO,,,bmo,96490000
2024-03-06,PNX.AX,,,bmo,3000000
2024-03-06,CELH,,,bmo,329900000
2024-03-06,SLNG,,,bmo,25819000
2024-03-06,MTU.PA,,,bmo,
2024-03-06,KPT.TO,,,bmo,496330000
2024-03-06,ARZZ3.SA,,,bmo,1448340000
2024-03-06,LOW,,,bmo,18392600000
2024-03-06,GSL,,,bmo,172020000
2024-03-06,RF.PA,,,bmo,
2024-03-06,PETR4.SA,,,bmo,136278000000
2024-03-06,1675.HK,,,bmo,
2024-03-06,EARN,,,amc,2460000
2024-03-06,TTG.L,,,bmo,
2024-03-06,NLH.V,,,bmo,11440000
2024-03-06,SII.DE,,,bmo,
2024-03-06,SNM.V,,,bmo,9027240
2024-03-06,SID,,,amc,
2024-03-06,JRL.AX,,,bmo,
2024-03-06,605198.SS,,,bmo,
2024-03-06,DM,,,bmo,51250000
2024-03-06,VUZI,,,bmo,2140000
2024-03-06,WPM.TO,,,bmo,377000000
2024-03-06,2233.TW,,,bmo,878670000
2024-03-06,0066.HK,,,bmo,
2024-03-06,IR5B.IR,,,bmo,
2024-03-06,PAM,,,amc,
2024-03-06,ORL.TA,,,bmo,
2024-03-06,0KKZ.L,,,bmo,
2024-03-06,8924.TWO,,,bmo,1160000000
2024-03-06,DARK.L,,,bmo,
2024-03-06,MRO.L,,,bmo,
2024-03-06,INFN,,,amc,383860000
2024-03-06,NXM.AX,,,bmo,
2024-03-06,039830.KS,,,bmo,
2024-03-06,ENIC,,,bmo,
2024-03-06,VEN.AX,,,bmo,
2024-03-06,LVLU,,,amc,73400000
2024-03-06,NUH.AX,,,bmo,
2024-03-06,RCDO.L,,,bmo,
2024-03-06,5880.TW,,,bmo,
2024-03-06,2457.TW,,,bmo,2906370000
2024-03-06,0405.HK,,,bmo,
2024-03-06,014620.KQ,,,bmo,69760000
2024-03-06,253450.KQ,,,bmo,161098000
2024-03-06,AXNX,,,bmo,107330000
2024-03-06,MNDO,,,bmo,
2024-03-06,001520.KS,,,bmo,559100000
2024-03-06,SPLIF,,,bmo,
2024-03-06,FNKO,,,bmo,281960000
2024-03-06,2201.TW,,,bmo,22044300000
2024-03-06,DML.TO,,,bmo,
2024-03-06,2849.TW,,,bmo,
2024-03-06,HILS.L,,,bmo,
2024-03-06,YELLQ,,,bmo,
2024-03-06,LTM.SN,,,bmo,3175270000000
2024-03-06,EQTL.TA,,,bmo,
2024-03-06,7435.T,,,bmo,
2024-03-06,KTYCF,,,bmo,
2024-03-06,192820.KS,,,bmo,374250000
2024-03-06,3180.T,,,bmo,7400000
2024-03-06,SPIR,,,amc,29340000
2024-03-06,RAP1V.HE,,,bmo,
2024-03-06,0T6G.L,,,bmo,
2024-03-06,RKNEF,,,bmo,
2024-03-06,FL,,,bmo,2267580000
2024-03-06,LUMO,,,bmo,
2024-03-06,PEX.AX,,,bmo,
2024-03-06,MDXH,,,amc,18140000
2024-03-06,DVO.L,,,bmo,
2024-03-06,MMED.NE,,,bmo,
2024-03-06,GSAT,,,bmo,52870000
2024-03-06,2421.TW,,,bmo,3337670000
2024-03-06,MCPHY.PA,,,bmo,
2024-03-06,4536.TW,,,bmo,2327000000
2024-03-06,8010.SR,,,bmo,4032750000
2024-03-06,BHG,,,bmo,283440000
2024-03-06,HBR.L,,,bmo,
2024-03-06,LUXX.CN,,,bmo,
2024-03-06,ILLM.TO,,,bmo,
2024-03-06,SPLP,,,bmo,
2024-03-06,ESS.AX,,,bmo,
2024-03-06,GRAY,,,bmo,
2024-03-06,2038.HK,,,bmo,
2024-03-06,4137.TW,,,bmo,1260000000
2024-03-06,FLRY3.SA,,,bmo,1790090000
2024-03-06,REPX,,,amc,94750000
2024-03-06,0S9E.L,,,bmo,
2024-03-06,SCTL,,,bmo,25480000
2024-03-06,BF.A,,,bmo,
2024-03-06,NODK,,,bmo,
2024-03-06,SMN.AX,,,bmo,
2024-03-06,SAWLF,,,bmo,
2024-03-06,ZYME,,,amc,
2024-03-06,TWM.TO,,,bmo,500690000
2024-03-06,2313.TW,,,bmo,20537300000
2024-03-06,G1A.DE,,,bmo,1445190000
2024-03-06,SCCAF,,,bmo,
2024-03-06,0URY.L,,,bmo,
2024-03-06,MLP.DE,,,bmo,
2024-03-06,PEX.AX,,,bmo,
2024-03-06,JSDA.CN,,,bmo,
2024-03-06,VSCO,,,amc,2087850000
2024-03-06,THM,,,bmo,
2024-03-06,EHAB,,,amc,
2024-03-06,CSU.TO,,,bmo,3055150000
2024-03-06,0HH6.L,,,bmo,
2024-03-06,PFM.V,,,bmo,
2024-03-06,IPO.L,,,bmo,
2024-03-06,SCL.TO,,,bmo,
2024-03-06,ALVO,,,bmo,68000000
2024-03-06,GPOTF,,,bmo,
2024-03-06,5110.SR,,,bmo,13379000000
2024-03-06,STER,,,bmo,172910000
2024-03-06,AVL.AX,,,bmo,
2024-03-06,ENT.L,,,bmo,
2024-03-06,0A8E.L,,,bmo,
2024-03-06,FOSL,,,bmo,435500000
2024-03-06,AEFES.IS,,,bmo,35376600000
2024-03-06,MLCO,,,bmo,1131670000
2024-03-06,GAL.AX,,,bmo,
2024-03-06,CPINV.BR,,,bmo,
2024-03-06,OMGA,,,bmo,
2024-03-06,0004.HK,,,bmo,
2024-03-06,CTSDF,,,bmo,
2024-03-06,TOWN.L,,,bmo,
2024-03-06,JIM.L,,,bmo,12700000
2024-03-06,BVC.L,,,bmo,
2024-03-06,FAN.L,,,bmo,
2024-03-06,TKO.PA,,,bmo,
2024-03-06,EVE.SW,,,bmo,
2024-03-06,ALDAR.PA,,,bmo,
2024-03-06,CKI.TO,,,bmo,
2024-03-06,RBCN,,,bmo,
2024-03-06,GREENM.CO,,,bmo,
2024-03-06,HRZ.AX,,,bmo,
2024-03-06,VIV.PA,,,bmo,
2024-03-06,TRIN,,,bmo,46420000
2024-03-06,FCT.MI,,,bmo,
2024-03-06,HUT.TO,,,bmo,21940000
2024-03-06,IDT,,,bmo,
2024-03-06,ZNTL,,,bmo,
2024-03-06,FFIE,,,bmo,2040000
2024-03-06,KAU.AX,,,bmo,
2024-03-06,PAGE.L,,,bmo,
2024-03-06,CSH-UN.TO,,,bmo,
2024-03-06,MXR.AX,,,bmo,
2024-03-06,CTPNV.AS,,,bmo,181200000
2024-03-06,HSD.L,,,bmo,
2024-03-06,GLJ.DE,,,bmo,
2024-03-06,WPM.L,,,bmo,
2024-03-06,DARK.L,,,bmo,
2024-03-06,GFTU.L,,,bmo,
2024-03-06,6244.TWO,,,bmo,988000000
2024-03-06,XTRA.TO,,,bmo,
2024-03-06,AV.L,,,bmo,
2024-03-06,ZPTAF,,,bmo,
2024-03-06,KHNGY,,,--,
2024-03-06,SNC.LS,,,bmo,167000000
2024-03-06,1MC.AX,,,bmo,250000000
2024-03-06,IG.MI,,,bmo,389780000
2024-03-06,1513.TW,,,bmo,6144500000
2024-03-06,HMFAF,,,bmo,
2024-03-06,NIO,,,bmo,
2024-03-06,PIPE.TO,,,bmo,
2024-03-06,ANX.AX,,,bmo,
2024-03-06,PLUG,,,bmo,248740000
2024-03-06,BF.B,,,bmo,
2024-03-06,SOHO,,,bmo,47170000
2024-03-06,ELIS.PA,,,bmo,760900000
2024-03-06,JEN.BR,,,bmo,
2024-03-06,ELI.BR,,,bmo,
2024-03-06,GLRE,,,bmo,
2024-03-06,2023.TW,,,bmo,
2024-03-06,MINEST.ST,,,bmo,
2024-03-06,STF.PA,,,bmo,1106600000
2024-03-06,DEC.PA,,,bmo,638700000
2024-03-06,MRMD,,,--,39170000
2024-03-06,5007.TW,,,bmo,
2024-03-06,MAN.AX,,,bmo,
2024-03-06,CLAS-B.ST,,,bmo,3321500000
2024-03-06,TYMN.L,,,bmo,
2024-03-06,1795.TW,,,bmo,3425290000
2024-03-06,CLKFF,,,bmo,
2024-03-06,PRTG,,,bmo,
2024-03-06,ROCC,,,bmo,
2024-03-06,CTS.TO,,,bmo,708850000
2024-03-06,BSR.V,,,bmo,
2024-03-06,SYNE3.SA,,,bmo,103973000
2024-03-06,ALDAR.PA,,,bmo,
2024-03-06,MG,,,bmo,174280000
2024-03-06,COA.L,,,bmo,
2024-03-06,RSI,,,amc,178560000
2024-03-06,BBTVF,,,bmo,
2024-03-06,ATRWF,,,bmo,
2024-03-06,BANB.SW,,,bmo,
2024-03-06,DNA,,,bmo,42500000
2024-03-06,BNR.DE,,,bmo,4222770000
2024-03-06,SHN.AX,,,bmo,
2024-03-06,BYLTF,,,bmo,
2024-03-06,CURLF,,,amc,337690000
2024-03-06,0A60.L,,,bmo,
2024-03-06,SHASF,,,bmo,
2024-03-06,TCELL.IS,,,bmo,17275900000
2024-03-06,1216.TW,,,bmo,140076000000
2024-03-06,PWFL.TA,,,bmo,
2024-03-06,SEC.L,,,bmo,
2024-03-06,1928.T,,,bmo,889590000
2024-03-06,CULP,,,bmo,59490000
2024-03-06,ASC.MI,,,bmo,43178000
2024-03-06,DXT.TO,,,bmo,
2024-03-06,TSL.AX,,,bmo,
2024-03-06,MAL.TO,,,bmo,223200000
2024-03-06,SOND,,,bmo,169930000
2024-03-06,1527.TW,,,bmo,706904000
2024-03-06,BRE.TO,,,bmo,
2024-03-06,CXO.AX,,,bmo,
2024-03-06,CLPT,,,bmo,6520000
2024-03-06,WKHS,,,bmo,3240000
2024-03-06,TIT.MI,,,bmo,4793710000
2024-03-06,EEL.AX,,,bmo,
2024-03-06,0762.HK,,,bmo,105618000000
2024-03-06,LIMAF,,,bmo,1761780000
2024-03-06,1712.HK,,,bmo,
2024-03-06,BRY,,,bmo,182370000
2024-03-06,WSR,,,amc,37440000
2024-03-06,6416.TW,,,bmo,1259000000
2024-03-06,4005.SR,,,bmo,261400000
2024-03-06,AMFPF,,,--,
2024-03-06,PSC.AX,,,bmo,
2024-03-06,JHSF3.SA,,,bmo,408210000
2024-03-06,WB,,,bmo,455250000
2024-03-06,TUP,,,bmo,237800000
2024-03-06,INW.MI,,,bmo,248750000
2024-03-06,CSC.DE,,,bmo,
2024-03-06,8842.T,,,bmo,
2024-03-06,0HEM.L,,,bmo,
2024-03-06,MAY.AX,,,bmo,
2024-03-06,MLNK,,,bmo,74660000
2024-03-06,STWD,,,bmo,534670000
2024-03-06,KIE.L,,,bmo,
2024-03-06,MRK.DE,,,bmo,5288560000
2024-03-06,XENE,,,bmo,1890000
2024-03-06,PEYUF,,,bmo,
2024-03-06,CFXTF,,,bmo,
2024-03-06,KFS,,,bmo,
2024-03-06,0880.HK,,,bmo,5868000000
2024-03-06,MSRS.ME,,,bmo,185991000000
2024-03-06,DSGX,,,amc,
2024-03-06,LCTX.TA,,,bmo,
2024-03-06,2534.TW,,,bmo,
2024-03-06,EMP.AX,,,bmo,
2024-03-06,HZNOF,,,bmo,
2024-03-06,MGIC.TA,,,bmo,111000000
2024-03-06,CANO,,,bmo,719570000
2024-03-06,KEQU,,,bmo,
2024-03-06,PMVP,,,bmo,
2024-03-06,JAL.AX,,,bmo,
2024-03-06,GOLL4.SA,,,bmo,5038000000
2024-03-06,298000.KS,,,bmo,3312100000
2024-03-06,NL,,,bmo,
2024-03-06,TPVG,,,bmo,33130000
2024-03-06,TEND3.SA,,,bmo,786230000
2024-03-06,LOU.V,,,bmo,68000000
2024-03-06,UQA.VI,,,bmo,2114700000
2024-03-06,CIE1.DE,,,bmo,
2024-03-06,UCAR,,,bmo,
2024-03-06,MYR.AX,,,bmo,3197020000
2024-03-06,0IH3.L,,,bmo,
2024-03-06,AVOL.SW,,,bmo,
2024-03-06,044820.KS,,,bmo,2322970000
2024-03-06,ZIMV,,,bmo,213300000
2024-03-06,EUROB.AT,,,bmo,717910000
2024-03-06,DRW8.DE,,,bmo,
2024-03-06,LRE.L,,,bmo,
2024-03-06,BIOS.BR,,,bmo,
2024-03-06,PKO.WA,,,bmo,6643640000
2024-03-06,EXR.AX,,,bmo,
2024-03-06,ADM.L,,,bmo,
2024-03-06,0K50.L,,,bmo,
2024-03-06,CURA.TO,,,bmo,452580000
2024-03-06,VTOL,,,bmo,358350000
2024-03-06,NVLPF,,,bmo,
2024-03-07,ML,,,bmo,112500000
2024-03-07,GLV.AX,,,bmo,
2024-03-07,MCS,,,bmo,154500000
2024-03-07,3999.HK,,,bmo,
2024-03-07,4238.T,,,bmo,
2024-03-07,EDPFY,,,bmo,
2024-03-07,LNR.AX,,,bmo,
2024-03-07,LINK.JK,,,bmo,
2024-03-07,NINE,,,amc,142150000
2024-03-07,IF.MI,,,bmo,715570000
2024-03-07,DOM.L,,,bmo,
2024-03-07,HRT,,,bmo,169510000
2024-03-07,6239.TW,,,bmo,17558600000
2024-03-07,APPHQ,,,bmo,
2024-03-07,ISDR,,,bmo,8200000
2024-03-07,EIFF.PA,,,bmo,
2024-03-07,SELB,,,bmo,
2024-03-07,PBYI,,,amc,73550000
2024-03-07,EYPT,,,bmo,8870000
2024-03-07,INCOAX.ST,,,bmo,
2024-03-07,FIZZ,,,bmo,273830000
2024-03-07,3023.TW,,,bmo,7640280000
2024-03-07,PTSB.IR,,,bmo,
2024-03-07,4382.T,,,bmo,1260000
2024-03-07,3022.TW,,,bmo,1780330000
2024-03-07,ARVLF,,,bmo,
2024-03-07,CWEGF,,,bmo,
2024-03-07,III,,,amc,68930000
2024-03-07,NLG1V.HE,,,bmo,
2024-03-07,LXRX,,,bmo,1240000
2024-03-07,BILI,,,bmo,886190000
2024-03-07,SIH.AX,,,bmo,
2024-03-07,VLD,,,bmo,
2024-03-07,0ITS.L,,,bmo,
2024-03-07,6656.T,,,bmo,
2024-03-07,ODC,,,bmo,
2024-03-07,PBPB,,,bmo,125160000
2024-03-07,CAZ.AX,,,bmo,
2024-03-07,5269.TW,,,bmo,1685360000
2024-03-07,3733.T,,,bmo,
2024-03-07,ARHS,,,bmo,333740000
2024-03-07,HVT.L,,,bmo,
2024-03-07,SYRE,,,bmo,220000
2024-03-07,ATY,,,bmo,
2024-03-07,7279.T,,,bmo,
2024-03-07,MRL.AX,,,bmo,
2024-03-07,2029.TW,,,bmo,3253000000
2024-03-07,ICG.AX,,,bmo,
2024-03-07,FDUS,,,bmo,32920000
2024-03-07,SMBR.JK,,,bmo,1730200000
2024-03-07,CCZ.AX,,,bmo,
2024-03-07,SGA,,,bmo,29000000
2024-03-07,USDP,,,--,17000000
2024-03-07,NXTC,,,bmo,
2024-03-07,CLTN.SW,,,bmo,
2024-03-07,2211.TW,,,bmo,2441000000
2024-03-07,TMX.AX,,,bmo,
2024-03-07,CBUS,,,bmo,380000
2024-03-07,MILS3.SA,,,bmo,390000000
2024-03-07,BURL,,,bmo,3026200000
2024-03-07,WLFC,,,bmo,
2024-03-07,6592.TW,,,bmo,7629000000
2024-03-07,BJ,,,bmo,5376980000
2024-03-07,ARI.JO,,,bmo,
2024-03-07,AFM.V,,,bmo,108410000
2024-03-07,RSTN,,,bmo,
2024-03-07,2371.TW,,,bmo,14814000000
2024-03-07,DSGR,,,bmo,419000000
2024-03-07,CAZ.AX,,,bmo,
2024-03-07,PSM.DE,,,bmo,1307430000
2024-03-07,6778.T,,,bmo,1330000
2024-03-07,GECC,,,bmo,9130000
2024-03-07,KPTSF,,,bmo,
2024-03-07,GNCL.TA,,,bmo,
2024-03-07,NUKK,,,bmo,
2024-03-07,OOA.L,,,bmo,
2024-03-07,PRTS,,,amc,153870000
2024-03-07,CPSS,,,bmo,79940000
2024-03-07,HNR.AX,,,bmo,
2024-03-07,ALARK.IS,,,bmo,
2024-03-07,ARBE,,,bmo,3970000
2024-03-07,GLV.AX,,,bmo,
2024-03-07,AYM.AX,,,bmo,
2024-03-07,ORR.AX,,,bmo,
2024-03-07,ICD,,,bmo,44460000
2024-03-07,OMIC,,,bmo,590000
2024-03-07,HMX.AX,,,bmo,
2024-03-07,0I47.L,,,bmo,
2024-03-07,MEU.AX,,,bmo,
2024-03-07,OFN.SW,,,bmo,
2024-03-07,SQI.PA,,,bmo,
2024-03-07,ENGH.TO,,,bmo,119170000
2024-03-07,2891.TW,,,bmo,38303500000
2024-03-07,RNAC,,,bmo,5870000
2024-03-07,BNII.JK,,,bmo,7132150000
2024-03-07,GMR.AX,,,bmo,
2024-03-07,ILLMF,,,bmo,
2024-03-07,CEL.TA,,,bmo,
2024-03-07,M4M.AX,,,bmo,
2024-03-07,CHHHF,,,bmo,
2024-03-07,RTO.L,,,bmo,
2024-03-07,LUXFF,,,bmo,
2024-03-07,DYL.AX,,,bmo,1050000
2024-03-07,0YXG.L,,,bmo,
2024-03-07,SAMG,,,bmo,28890000
2024-03-07,MACK,,,bmo,
2024-03-07,0XNH.L,,,bmo,
2024-03-07,ADTH,,,bmo,56200000
2024-03-07,AT.TO,,,bmo,
2024-03-07,CBAV3.SA,,,bmo,1882290000
2024-03-07,1433.T,,,bmo,
2024-03-07,WWI.AX,,,bmo,
2024-03-07,PRN.TO,,,bmo,2640000
2024-03-07,LVOX,,,--,34900000
2024-03-07,PROF,,,amc,1950000
2024-03-07,2607.TW,,,bmo,
2024-03-07,AZM.MI,,,bmo,302330000
2024-03-07,ICPT,,,bmo,
2024-03-07,GEVO,,,amc,4420000
2024-03-07,PKO.AX,,,bmo,
2024-03-07,BBSRF,,,bmo,
2024-03-07,CMMB,,,bmo,
2024-03-07,COOK,,,amc,153890000
2024-03-07,RDM.AX,,,bmo,
2024-03-07,CNB.AX,,,bmo,
2024-03-07,TGN.AX,,,bmo,
2024-03-07,CMRX,,,bmo,60000
2024-03-07,AOCIF,,,bmo,
2024-03-07,HSTO,,,--,5000
2024-03-07,DFH,,,bmo,898680000
2024-03-07,1611.TW,,,bmo,
2024-03-07,1722.TW,,,bmo,2918200000
2024-03-07,6541.TW,,,bmo,133000000
2024-03-07,DR0.DE,,,bmo,
2024-03-07,PBR,,,bmo,
2024-03-07,BOE.AX,,,bmo,
2024-03-07,ARL.AX,,,bmo,
2024-03-07,ERO,,,amc,
2024-03-07,3193.T,,,bmo,9870000
2024-03-07,1873.T,,,bmo,
2024-03-07,PRCH,,,amc,99330000
2024-03-07,NM-PG,,,bmo,
2024-03-07,2882.TW,,,bmo,73447300000
2024-03-07,ING.WA,,,bmo,10252700000
2024-03-07,MCB.TO,,,bmo,10000000
2024-03-07,RIOT,,,bmo,85760000
2024-03-07,DEVA.IS,,,bmo,
2024-03-07,8299.TWO,,,bmo,15066600000
2024-03-07,XLO,,,bmo,
2024-03-07,ZLDPF,,,--,
2024-03-07,DBM.TO,,,bmo,551520000
2024-03-07,ASXC,,,bmo,5300000
2024-03-07,CRR.AX,,,bmo,
2024-03-07,ACT.WA,,,bmo,4923100000
2024-03-07,HMPT,,,bmo,
2024-03-07,WTE.TO,,,bmo,81400000
2024-03-07,2103.TW,,,bmo,7828000000
2024-03-07,HBB,,,bmo,137109000
2024-03-07,TTC,,,bmo,1003530000
2024-03-07,VHI,,,bmo,
2024-03-07,NUTX,,,bmo,71400000
2024-03-07,2357.TW,,,bmo,122021000000
2024-03-07,AFCG,,,bmo,15790000
2024-03-07,1766.T,,,bmo,84260000
2024-03-07,SFES,,,bmo,
2024-03-07,ACOR,,,bmo,
2024-03-07,LSR.AX,,,bmo,
2024-03-07,AMTE.L,,,bmo,2400000
2024-03-07,3524.T,,,bmo,
2024-03-07,BNEFF,,,--,
2024-03-07,GHRS,,,bmo,
2024-03-07,AXP.AX,,,bmo,
2024-03-07,ASLE,,,amc,156370000
2024-03-07,AAR.AX,,,bmo,
2024-03-07,9941.TW,,,bmo,10936000000
2024-03-07,BRK.L,,,bmo,
2024-03-07,DALN,,,bmo,265900000
2024-03-07,REFR,,,bmo,371000
2024-03-07,ORCL.SW,,,bmo,
2024-03-07,RKIGF,,,bmo,
2024-03-07,2353.T,,,bmo,
2024-03-07,3903.T,,,bmo,
2024-03-07,CWXZF,,,bmo,
2024-03-07,JG,,,bmo,11854600
2024-03-07,EMAN,,,bmo,
2024-03-07,HMX.AX,,,bmo,
2024-03-07,BRFH,,,bmo,2950000
2024-03-07,6285.TW,,,bmo,26486800000
2024-03-07,GRNT,,,amc,
2024-03-07,IVR.AX,,,bmo,
2024-03-07,NMPGY,,,bmo,
2024-03-07,JSDA,,,amc,
2024-03-07,8112.TW,,,bmo,
2024-03-07,ACQ.TO,,,bmo,1409580000
2024-03-07,ABSSF,,,bmo,
2024-03-07,UPH,,,bmo,
2024-03-07,AVGO,,,amc,11709700000
2024-03-07,EG7.IR,,,bmo,
2024-03-07,KIGRY,,,--,
2024-03-07,PLAG,,,bmo,
2024-03-07,PTPP.JK,,,bmo,
2024-03-07,9925.TW,,,bmo,
2024-03-07,TRZBF,,,bmo,851660000
2024-03-07,CLAR,,,amc,84520000
2024-03-07,4441.T,,,bmo,
2024-03-07,SFE,,,bmo,
2024-03-07,ZAG.VI,,,bmo,
2024-03-07,BMNM,,,amc,
2024-03-07,2923.TW,,,bmo,
2024-03-07,3665.TW,,,bmo,12766900000
2024-03-07,PIL.AX,,,bmo,
2024-03-07,RUBLF,,,bmo,
2024-03-07,MALJF,,,bmo,
2024-03-07,HCI,,,amc,145440000
2024-03-07,CINT,,,bmo,105080000
2024-03-07,SIH.AX,,,bmo,
2024-03-07,EGLE,,,bmo,92510000
